agent_id,merchant_id,amount,timestamp,agent_verified,label
agent_008,merchant_i,1505.87,2026-08-02T13:46:00,True,normal
agent_020,merchant_f,290.43,2026-08-02T17:03:00,True,normal
agent_009,merchant_e,2746.44,2026-08-02T20:55:00,True,normal
agent_006,merchant_b,1596.94,2026-08-02T05:13:00,True,normal
agent_005,merchant_h,1931.82,2026-08-03T15:24:00,True,normal
agent_020,merchant_g,1989.25,2026-08-01T22:23:00,True,normal
agent_013,merchant_j,1170.68,2026-08-04T18:43:00,True,normal
agent_009,merchant_e,283.11,2026-08-01T22:49:00,True,normal
agent_001,merchant_f,439.35,2026-08-05T02:36:00,True,normal
agent_020,merchant_c,2084.81,2026-08-05T20:21:00,True,normal
agent_007,merchant_i,2251.56,2026-08-07T19:40:00,True,normal
agent_006,merchant_j,458.28,2026-08-03T06:31:00,True,normal
agent_002,merchant_a,197.92,2026-08-04T13:38:00,True,normal
agent_002,merchant_g,712.32,2026-08-07T06:58:00,True,normal
agent_015,merchant_c,12250.38,2026-08-01T04:22:00,True,odd_hour
agent_003,merchant_h,2056.32,2026-08-06T02:52:00,True,normal
agent_010,merchant_c,2391.4,2026-08-02T19:00:00,True,normal
agent_006,merchant_h,51.99,2026-08-06T00:30:00,True,normal
agent_003,merchant_h,1985.12,2026-08-04T22:34:00,True,normal
agent_019,merchant_e,2111.09,2026-08-01T18:03:00,True,normal
agent_001,merchant_b,921.53,2026-08-06T11:49:00,True,normal
agent_019,merchant_a,289.61,2026-08-01T11:14:00,True,normal
agent_013,merchant_h,2273.58,2026-08-03T16:18:00,True,normal
agent_008,merchant_f,2794.89,2026-08-06T03:11:00,True,normal
agent_020,merchant_d,56554.73,2026-08-05T22:33:00,True,amount_spike
agent_019,merchant_c,1367.31,2026-08-06T13:42:00,True,normal
agent_003,merchant_h,460.58,2026-08-05T15:43:00,True,normal
agent_008,merchant_j,2000.49,2026-08-04T00:14:00,True,normal
agent_001,merchant_d,2888.13,2026-08-03T09:50:00,True,normal
agent_018,merchant_c,610.2,2026-08-06T12:53:00,True,normal
agent_008,merchant_a,1997.1,2026-08-03T12:52:00,True,normal
agent_009,merchant_j,2889.48,2026-08-03T00:45:00,True,normal
agent_008,merchant_f,2490.89,2026-08-05T16:59:00,True,normal
agent_009,merchant_b,2154.96,2026-08-06T00:06:00,True,normal
agent_010,merchant_d,2086.21,2026-08-04T06:55:00,True,normal
agent_003,merchant_j,1782.01,2026-08-03T14:30:00,True,normal
agent_011,merchant_i,1956.07,2026-08-01T23:01:00,True,normal
agent_002,merchant_d,2422.8,2026-08-03T00:58:00,True,normal
agent_001,merchant_j,265.44,2026-08-03T11:30:00,True,normal
agent_012,merchant_b,2325.93,2026-08-03T17:50:00,True,normal
agent_005,merchant_h,982.72,2026-08-04T09:55:00,True,normal
agent_008,merchant_g,1719.49,2026-08-07T01:02:00,True,normal
agent_009,merchant_h,1677.46,2026-08-02T20:07:00,True,normal
agent_019,merchant_j,1228.23,2026-08-05T20:59:00,True,normal
agent_004,merchant_b,723.79,2026-08-07T12:42:00,True,normal
agent_019,merchant_f,495.32,2026-08-04T16:15:00,True,normal
agent_019,merchant_b,2982.06,2026-08-04T10:58:00,True,normal
agent_016,merchant_d,2297.49,2026-08-07T02:46:00,True,normal
agent_001,merchant_f,2460.47,2026-08-01T02:12:00,True,normal
agent_003,merchant_a,2851.35,2026-08-01T10:59:00,True,normal
agent_008,merchant_f,1753.55,2026-08-07T13:18:00,True,normal
agent_019,merchant_g,2543.21,2026-08-03T13:45:00,True,normal
agent_015,merchant_e,644.69,2026-08-01T10:05:00,True,normal
agent_007,merchant_g,1867.42,2026-08-02T17:20:00,True,normal
agent_003,merchant_j,149.05,2026-08-02T03:33:00,True,normal
agent_005,merchant_i,306.47,2026-08-02T03:59:00,True,normal
agent_018,merchant_g,84.96,2026-08-07T06:38:00,True,normal
agent_019,merchant_i,2018.04,2026-08-06T12:52:00,True,normal
agent_014,merchant_b,1646.43,2026-08-04T22:04:00,True,normal
agent_019,merchant_j,2991.93,2026-08-03T06:33:00,True,normal
agent_009,merchant_b,1540.12,2026-08-05T04:35:00,False,unverified
agent_007,merchant_f,2164.97,2026-08-02T11:37:00,False,unverified
agent_005,merchant_e,1682.27,2026-08-01T04:25:00,True,normal
agent_018,merchant_d,2905.98,2026-08-05T12:36:00,True,normal
agent_019,merchant_h,1392.83,2026-08-01T21:02:00,True,normal
agent_002,merchant_g,2904.97,2026-08-07T09:34:00,True,normal
agent_015,merchant_c,1259.44,2026-08-01T04:11:00,True,normal
agent_019,merchant_g,17654.59,2026-08-05T01:16:00,True,odd_hour
agent_012,merchant_i,226.94,2026-08-02T11:31:00,True,normal
agent_018,merchant_c,2353.18,2026-08-04T06:49:00,True,normal
agent_012,merchant_h,1361.85,2026-08-03T11:19:00,True,normal
agent_005,merchant_b,753.79,2026-08-04T13:31:00,True,normal
agent_014,merchant_i,838.16,2026-08-04T20:48:00,True,normal
agent_003,merchant_b,1320.29,2026-08-05T19:55:00,True,normal
agent_015,merchant_i,1445.9,2026-08-03T10:21:00,True,normal
agent_016,merchant_g,2944.07,2026-08-01T11:53:00,True,normal
agent_020,merchant_i,791.67,2026-08-06T07:48:00,True,normal
agent_016,merchant_j,1064.9,2026-08-07T04:41:00,False,unverified
agent_005,merchant_b,2624.52,2026-08-06T14:02:00,True,normal
agent_009,merchant_f,1957.78,2026-08-03T07:31:00,True,normal
agent_015,merchant_e,1517.24,2026-08-06T16:11:00,True,normal
agent_006,merchant_i,1307.79,2026-08-04T18:22:00,True,normal
agent_019,merchant_j,11496.61,2026-08-02T04:05:00,True,odd_hour
agent_009,merchant_i,385.76,2026-08-03T10:51:00,True,normal
agent_005,merchant_c,1514.42,2026-08-01T03:05:00,True,normal
agent_008,merchant_b,2943.74,2026-08-05T03:02:00,True,normal
agent_007,merchant_h,364.63,2026-08-05T09:02:00,True,normal
agent_005,merchant_h,127.54,2026-08-03T16:38:00,True,normal
agent_001,merchant_j,2048.17,2026-08-04T13:11:00,True,normal
agent_009,merchant_c,856.15,2026-08-01T07:54:00,True,normal
agent_003,merchant_b,2246.54,2026-08-05T21:55:00,True,normal
agent_003,merchant_g,1571.06,2026-08-02T01:25:00,True,normal
agent_020,merchant_e,1388.46,2026-08-07T00:52:00,True,normal
agent_016,merchant_h,1373.37,2026-08-02T13:53:00,True,normal
agent_017,merchant_j,22947.43,2026-08-01T02:28:00,True,odd_hour
agent_011,merchant_h,2943.42,2026-08-02T23:48:00,True,normal
agent_004,merchant_e,772.43,2026-08-01T06:49:00,True,normal
agent_002,merchant_h,392.56,2026-08-04T11:06:00,True,normal
agent_020,merchant_e,146.51,2026-08-05T15:26:00,True,normal
agent_004,merchant_a,1351.06,2026-08-03T04:05:00,True,normal
agent_006,merchant_i,1971.95,2026-08-06T08:28:00,True,normal
agent_014,merchant_h,1856.28,2026-08-02T07:40:00,True,normal
agent_019,merchant_i,1556.88,2026-08-06T15:15:00,True,normal
agent_018,merchant_d,44512.87,2026-08-04T12:23:00,True,amount_spike
agent_012,merchant_b,1339.41,2026-08-01T14:39:00,True,normal
agent_008,merchant_a,2683.35,2026-08-02T16:17:00,True,normal
agent_017,merchant_g,921.85,2026-08-03T03:30:00,True,normal
agent_018,merchant_j,2658.53,2026-08-02T11:26:00,True,normal
agent_019,merchant_c,1596.49,2026-08-06T11:11:00,True,normal
agent_010,merchant_e,325.35,2026-08-02T19:24:00,True,normal
agent_003,merchant_g,2998.81,2026-08-04T12:27:00,True,normal
agent_015,merchant_h,2403.17,2026-08-03T09:14:00,True,normal
agent_006,merchant_j,504.87,2026-08-07T17:36:00,True,normal
agent_020,merchant_f,650.61,2026-08-03T09:30:00,True,normal
agent_008,merchant_j,1603.05,2026-08-03T04:24:00,True,normal
agent_017,merchant_d,2169.71,2026-08-07T13:01:00,True,normal
agent_020,merchant_j,1161.32,2026-08-02T11:47:00,True,normal
agent_008,merchant_a,1926.03,2026-08-07T03:52:00,False,unverified
agent_006,merchant_h,53749.09,2026-08-05T00:39:00,True,amount_spike
agent_014,merchant_b,1374.75,2026-08-05T06:56:00,True,normal
agent_005,merchant_b,2509.39,2026-08-05T17:17:00,True,normal
agent_012,merchant_g,283.11,2026-08-04T00:59:00,True,normal
agent_010,merchant_a,639.04,2026-08-07T19:53:00,False,unverified
agent_005,merchant_g,255.28,2026-08-07T10:38:00,True,normal
agent_020,merchant_c,1209.22,2026-08-04T14:58:00,True,normal
agent_016,merchant_i,2971.45,2026-08-03T02:15:00,True,normal
agent_006,merchant_d,1096.73,2026-08-06T13:08:00,True,normal
agent_004,merchant_j,957.65,2026-08-05T17:44:00,True,normal
agent_005,merchant_i,1706.87,2026-08-05T05:10:00,True,normal
agent_011,merchant_i,1161.63,2026-08-06T10:37:00,True,normal
agent_003,merchant_f,87.32,2026-08-06T18:09:00,True,normal
agent_020,merchant_j,617.25,2026-08-05T02:45:00,True,normal
agent_003,merchant_i,1867.34,2026-08-07T02:31:00,True,normal
agent_008,merchant_c,76.97,2026-08-01T18:33:00,True,normal
agent_020,merchant_d,2234.6,2026-08-01T13:17:00,True,normal
agent_007,merchant_f,2195.77,2026-08-04T23:24:00,True,normal
agent_004,merchant_h,15282.73,2026-08-04T04:07:00,True,odd_hour
agent_003,merchant_b,2338.11,2026-08-05T23:53:00,True,normal
agent_012,merchant_h,2301.1,2026-08-05T05:35:00,True,normal
agent_008,merchant_f,850.21,2026-08-05T17:39:00,True,normal
agent_017,merchant_i,158.46,2026-08-05T18:13:00,True,normal
agent_014,merchant_h,346.61,2026-08-04T18:11:00,True,normal
agent_003,merchant_j,1316.39,2026-08-04T13:29:00,True,normal
agent_006,merchant_i,564.64,2026-08-03T18:36:00,True,normal
agent_006,merchant_g,2374.48,2026-08-01T09:55:00,True,normal
agent_003,merchant_d,2330.55,2026-08-01T12:30:00,True,normal
agent_004,merchant_i,677.58,2026-08-07T13:48:00,True,normal
agent_002,merchant_h,12405.64,2026-08-06T02:06:00,True,odd_hour
agent_016,merchant_i,514.43,2026-08-06T17:18:00,True,normal
agent_009,merchant_d,1640.74,2026-08-06T12:33:00,True,normal
agent_015,merchant_f,2020.13,2026-08-01T23:58:00,True,normal
agent_011,merchant_a,1089.28,2026-08-02T12:25:00,True,normal
agent_008,merchant_h,1071.17,2026-08-03T19:35:00,True,normal
agent_012,merchant_f,2383.68,2026-08-05T21:15:00,True,normal
agent_019,merchant_b,2756.41,2026-08-07T16:02:00,False,unverified
agent_013,merchant_d,239.48,2026-08-02T17:43:00,True,normal
agent_018,merchant_f,379.08,2026-08-04T00:51:00,True,normal
agent_013,merchant_f,10775.65,2026-08-02T04:16:00,True,odd_hour
agent_006,merchant_j,2436.68,2026-08-03T01:22:00,True,normal
agent_014,merchant_e,23211.96,2026-08-07T03:18:00,True,odd_hour
agent_008,merchant_c,2427.04,2026-08-04T10:07:00,True,normal
agent_018,merchant_b,1189.73,2026-08-04T06:48:00,True,normal
agent_014,merchant_b,2924.94,2026-08-05T05:42:00,False,unverified
agent_007,merchant_g,256.42,2026-08-05T03:27:00,True,normal
agent_017,merchant_j,2434.19,2026-08-04T01:45:00,True,normal
agent_015,merchant_g,2104.94,2026-08-04T05:53:00,True,normal
agent_002,merchant_g,1198.96,2026-08-03T08:28:00,True,normal
agent_006,merchant_e,1570.58,2026-08-01T23:09:00,True,normal
agent_009,merchant_e,2646.94,2026-08-04T20:56:00,True,normal
agent_016,merchant_i,836.83,2026-08-05T04:18:00,True,normal
agent_002,merchant_h,1812.68,2026-08-04T04:49:00,True,normal
agent_013,merchant_i,1285.05,2026-08-06T17:19:00,True,normal
agent_020,merchant_f,2750.0,2026-08-07T09:18:00,True,normal
agent_008,merchant_i,1981.09,2026-08-06T16:20:00,True,normal
agent_002,merchant_g,1934.91,2026-08-03T17:06:00,True,normal
agent_020,merchant_b,377.03,2026-08-06T04:49:00,True,normal
agent_006,merchant_e,1292.25,2026-08-05T22:41:00,True,normal
agent_013,merchant_d,1385.64,2026-08-04T17:05:00,False,unverified
agent_011,merchant_e,80534.47,2026-08-07T19:03:00,True,amount_spike
agent_014,merchant_f,103.78,2026-08-06T18:51:00,True,normal
agent_008,merchant_h,1081.49,2026-08-03T06:29:00,True,normal
agent_008,merchant_i,1129.04,2026-08-05T12:31:00,True,normal
agent_015,merchant_j,892.45,2026-08-03T10:35:00,True,normal
agent_003,merchant_i,1712.35,2026-08-04T04:33:00,True,normal
agent_014,merchant_e,2050.74,2026-08-02T06:16:00,True,normal
agent_008,merchant_h,67483.13,2026-08-02T02:11:00,True,amount_spike
agent_013,merchant_h,2762.65,2026-08-02T21:04:00,True,normal
agent_010,merchant_h,480.51,2026-08-04T01:17:00,True,normal
agent_015,merchant_f,2857.93,2026-08-01T14:38:00,True,normal
agent_013,merchant_e,2599.84,2026-08-04T17:38:00,True,normal
agent_011,merchant_b,52477.04,2026-08-06T01:57:00,True,amount_spike
agent_012,merchant_a,2194.1,2026-08-06T02:05:00,True,normal
agent_001,merchant_c,1348.29,2026-08-07T22:39:00,True,normal
agent_002,merchant_b,2442.35,2026-08-06T03:01:00,True,normal
agent_018,merchant_i,542.25,2026-08-02T23:18:00,True,normal
agent_002,merchant_b,1897.23,2026-08-01T12:32:00,True,normal
agent_015,merchant_e,791.64,2026-08-04T01:58:00,True,normal
agent_012,merchant_g,1838.32,2026-08-04T13:39:00,True,normal
agent_002,merchant_a,1237.73,2026-08-02T02:52:00,True,normal
agent_018,merchant_e,1474.69,2026-08-04T07:05:00,True,normal
agent_018,merchant_i,1530.29,2026-08-05T03:54:00,True,normal
agent_020,merchant_i,939.81,2026-08-01T11:50:00,True,normal
agent_003,merchant_d,1923.42,2026-08-03T20:25:00,True,normal
agent_018,merchant_h,2801.91,2026-08-05T07:00:00,True,normal
agent_010,merchant_g,859.72,2026-08-01T05:59:00,True,normal
agent_013,merchant_e,1270.74,2026-08-01T03:22:00,True,normal
agent_015,merchant_e,1854.45,2026-08-07T04:20:00,True,normal
agent_005,merchant_b,1615.0,2026-08-02T15:00:00,True,normal
agent_006,merchant_a,579.11,2026-08-05T16:35:00,True,normal
agent_007,merchant_e,2312.35,2026-08-06T06:59:00,True,normal
agent_017,merchant_h,2140.78,2026-08-07T01:21:00,True,normal
agent_002,merchant_j,2645.16,2026-08-07T08:01:00,True,normal
agent_019,merchant_f,1421.72,2026-08-07T21:39:00,True,normal
agent_009,merchant_i,84864.37,2026-08-02T01:24:00,True,amount_spike
agent_003,merchant_b,1171.37,2026-08-03T15:34:00,True,normal
agent_014,merchant_a,326.4,2026-08-01T08:40:00,True,normal
agent_002,merchant_i,2897.79,2026-08-02T10:28:00,True,normal
agent_002,merchant_g,2954.11,2026-08-03T12:12:00,True,normal
agent_012,merchant_f,183.47,2026-08-05T14:06:00,True,normal
agent_009,merchant_j,1335.86,2026-08-03T01:33:00,True,normal
agent_001,merchant_h,833.31,2026-08-07T18:59:00,True,normal
agent_005,merchant_f,2570.73,2026-08-02T20:55:00,True,normal
agent_020,merchant_d,2790.29,2026-08-05T19:32:00,True,normal
agent_018,merchant_h,1334.94,2026-08-06T12:01:00,True,normal
agent_008,merchant_b,47032.17,2026-08-07T10:25:00,True,amount_spike
agent_019,merchant_f,1661.75,2026-08-05T18:55:00,True,normal
agent_002,merchant_j,1972.92,2026-08-06T02:48:00,True,normal
agent_010,merchant_e,1526.39,2026-08-05T13:54:00,True,normal
agent_002,merchant_j,735.05,2026-08-02T00:25:00,True,normal
agent_014,merchant_d,439.87,2026-08-02T23:57:00,True,normal
agent_019,merchant_g,1156.76,2026-08-04T01:22:00,True,normal
agent_004,merchant_f,77186.18,2026-08-03T14:14:00,True,amount_spike
agent_005,merchant_c,260.66,2026-08-04T00:32:00,True,normal
agent_008,merchant_b,545.27,2026-08-04T22:42:00,False,unverified
agent_010,merchant_e,2017.33,2026-08-06T18:28:00,True,normal
agent_020,merchant_b,2464.35,2026-08-04T19:31:00,True,normal
agent_011,merchant_h,877.02,2026-08-04T10:45:00,False,unverified
agent_001,merchant_a,1441.71,2026-08-03T18:46:00,True,normal
agent_006,merchant_h,2543.72,2026-08-01T22:34:00,True,normal
agent_006,merchant_e,13270.27,2026-08-06T03:35:00,True,odd_hour
agent_011,merchant_b,2173.28,2026-08-04T13:43:00,True,normal
agent_010,merchant_j,40089.9,2026-08-04T08:25:00,True,amount_spike
agent_002,merchant_i,895.14,2026-08-05T12:40:00,True,normal
agent_017,merchant_f,228.33,2026-08-06T04:31:00,True,normal
agent_002,merchant_f,96.19,2026-08-03T00:58:00,True,normal
agent_015,merchant_e,1774.45,2026-08-05T04:38:00,True,normal
agent_017,merchant_g,1809.46,2026-08-05T10:04:00,True,normal
agent_017,merchant_g,2703.54,2026-08-02T07:34:00,True,normal
agent_011,merchant_j,14013.42,2026-08-01T03:35:00,True,odd_hour
agent_019,merchant_f,1173.67,2026-08-07T05:44:00,True,normal
agent_002,merchant_i,418.24,2026-08-06T05:27:00,True,normal
agent_020,merchant_f,137.4,2026-08-05T12:19:00,True,normal
agent_001,merchant_j,168.68,2026-08-04T01:35:00,True,normal
agent_013,merchant_d,274.19,2026-08-05T12:18:00,True,normal
agent_007,merchant_h,2988.11,2026-08-02T19:30:00,True,normal
agent_015,merchant_j,932.51,2026-08-04T22:21:00,True,normal
agent_018,merchant_d,1739.47,2026-08-06T18:01:00,True,normal
agent_014,merchant_e,229.89,2026-08-07T06:22:00,False,unverified
agent_006,merchant_a,1262.03,2026-08-05T23:30:00,True,normal
agent_017,merchant_b,2956.14,2026-08-03T13:13:00,True,normal
agent_017,merchant_i,1446.53,2026-08-05T12:44:00,True,normal
agent_005,merchant_a,772.29,2026-08-01T06:40:00,True,normal
agent_003,merchant_b,48045.22,2026-08-04T21:20:00,True,amount_spike
agent_019,merchant_d,1983.54,2026-08-04T13:55:00,True,normal
agent_013,merchant_e,2217.88,2026-08-04T15:08:00,True,normal
agent_019,merchant_e,160.52,2026-08-07T22:17:00,False,unverified
agent_001,merchant_h,1491.92,2026-08-03T18:03:00,False,unverified
agent_009,merchant_g,18834.33,2026-08-05T02:48:00,True,odd_hour
agent_016,merchant_d,328.26,2026-08-05T15:09:00,True,normal
agent_009,merchant_h,2562.18,2026-08-05T19:43:00,False,unverified
agent_017,merchant_a,847.79,2026-08-04T15:49:00,False,unverified
agent_013,merchant_f,1745.7,2026-08-07T12:10:00,True,normal
agent_009,merchant_i,11740.55,2026-08-04T01:18:00,True,odd_hour
agent_005,merchant_e,2541.06,2026-08-01T21:04:00,True,normal
agent_014,merchant_g,1504.59,2026-08-02T21:25:00,False,unverified
agent_011,merchant_f,1320.32,2026-08-06T00:12:00,True,normal
agent_013,merchant_e,2185.01,2026-08-04T05:35:00,True,normal
agent_015,merchant_i,1308.89,2026-08-07T23:17:00,True,normal
agent_016,merchant_d,2087.3,2026-08-07T07:36:00,True,normal
agent_002,merchant_i,661.66,2026-08-02T13:42:00,True,normal
agent_007,merchant_d,1678.63,2026-08-05T12:18:00,True,normal
agent_008,merchant_i,825.09,2026-08-07T09:17:00,True,normal
agent_013,merchant_a,1391.74,2026-08-07T06:12:00,True,normal
agent_014,merchant_i,1424.48,2026-08-04T18:21:00,True,normal
agent_008,merchant_i,476.69,2026-08-06T04:43:00,True,normal
agent_001,merchant_e,2520.55,2026-08-04T05:14:00,True,normal
agent_011,merchant_e,245.26,2026-08-05T13:32:00,True,normal
agent_008,merchant_c,1096.67,2026-08-07T13:12:00,False,unverified
agent_011,merchant_h,2560.31,2026-08-01T07:50:00,True,normal
agent_012,merchant_h,181.62,2026-08-03T02:56:00,False,unverified
agent_005,merchant_h,22945.57,2026-08-01T02:27:00,True,odd_hour
agent_012,merchant_b,1146.94,2026-08-03T20:22:00,True,normal
agent_006,merchant_b,99.23,2026-08-06T08:37:00,True,normal
agent_001,merchant_e,2272.75,2026-08-05T00:03:00,True,normal
agent_016,merchant_f,1811.06,2026-08-07T00:06:00,True,normal
agent_015,merchant_b,2791.83,2026-08-01T04:26:00,True,normal
agent_002,merchant_a,1406.28,2026-08-05T23:07:00,True,normal
agent_002,merchant_g,2652.62,2026-08-02T23:48:00,True,normal
agent_019,merchant_g,920.82,2026-08-07T14:08:00,True,normal
agent_005,merchant_i,2934.84,2026-08-01T01:24:00,True,normal
agent_008,merchant_i,2690.03,2026-08-04T22:29:00,True,normal
agent_006,merchant_a,438.82,2026-08-02T06:01:00,True,normal
agent_007,merchant_i,1013.91,2026-08-02T18:25:00,True,normal
agent_002,merchant_b,1566.76,2026-08-04T18:13:00,True,normal
agent_003,merchant_g,403.67,2026-08-03T16:13:00,True,normal
agent_009,merchant_a,1574.05,2026-08-07T07:46:00,True,normal
agent_013,merchant_b,972.02,2026-08-05T17:35:00,True,normal
agent_004,merchant_d,2102.1,2026-08-06T10:46:00,True,normal
agent_014,merchant_j,2765.54,2026-08-06T17:01:00,True,normal
agent_003,merchant_f,2557.81,2026-08-06T05:11:00,True,normal
agent_001,merchant_i,2076.23,2026-08-06T21:58:00,True,normal
agent_014,merchant_c,2652.34,2026-08-03T07:14:00,True,normal
agent_014,merchant_g,2610.87,2026-08-05T00:33:00,True,normal
agent_011,merchant_f,2348.4,2026-08-03T12:30:00,True,normal
agent_019,merchant_g,597.97,2026-08-05T08:46:00,True,normal
agent_005,merchant_e,2329.39,2026-08-01T19:03:00,True,normal
agent_013,merchant_h,2742.85,2026-08-03T17:45:00,True,normal
agent_018,merchant_g,2279.05,2026-08-04T18:35:00,True,normal
agent_011,merchant_a,2613.28,2026-08-07T14:54:00,True,normal
agent_015,merchant_b,935.78,2026-08-04T15:05:00,True,normal
agent_011,merchant_d,2474.32,2026-08-01T15:16:00,True,normal
agent_010,merchant_j,227.68,2026-08-07T11:16:00,True,normal
agent_004,merchant_c,2206.8,2026-08-04T18:17:00,True,normal
agent_001,merchant_i,684.64,2026-08-02T01:03:00,True,normal
agent_015,merchant_c,1142.03,2026-08-05T03:37:00,True,normal
agent_010,merchant_d,1058.11,2026-08-03T01:13:00,True,normal
agent_006,merchant_j,2259.43,2026-08-04T11:59:00,True,normal
agent_013,merchant_i,1017.38,2026-08-05T20:47:00,True,normal
agent_003,merchant_c,428.75,2026-08-07T01:27:00,True,normal
agent_013,merchant_b,354.44,2026-08-02T00:23:00,True,normal
agent_016,merchant_f,2051.01,2026-08-03T04:58:00,True,normal
agent_008,merchant_j,1091.04,2026-08-03T10:44:00,True,normal
agent_019,merchant_f,2687.76,2026-08-06T12:31:00,True,normal
agent_018,merchant_j,1802.39,2026-08-02T01:25:00,False,unverified
agent_006,merchant_c,2553.57,2026-08-01T08:30:00,True,normal
agent_019,merchant_b,2327.89,2026-08-05T07:47:00,True,normal
agent_019,merchant_i,1132.5,2026-08-02T13:35:00,True,normal
agent_008,merchant_b,1978.52,2026-08-04T09:54:00,True,normal
agent_018,merchant_c,494.95,2026-08-01T22:00:00,True,normal
agent_004,merchant_i,2658.2,2026-08-05T00:34:00,True,normal
agent_011,merchant_i,1398.12,2026-08-06T09:21:00,True,normal
agent_012,merchant_c,1334.69,2026-08-06T05:32:00,True,normal
agent_014,merchant_c,934.67,2026-08-05T15:28:00,True,normal
agent_007,merchant_d,2174.22,2026-08-01T23:22:00,True,normal
agent_011,merchant_b,2580.31,2026-08-04T15:40:00,True,normal
agent_010,merchant_b,462.34,2026-08-05T15:29:00,True,normal
agent_012,merchant_i,1937.39,2026-08-02T11:02:00,True,normal
agent_007,merchant_g,700.3,2026-08-07T04:48:00,True,normal
agent_001,merchant_e,2783.23,2026-08-05T10:36:00,True,normal
agent_006,merchant_c,802.59,2026-08-05T04:24:00,True,normal
agent_002,merchant_j,971.72,2026-08-04T06:32:00,True,normal
agent_016,merchant_j,2930.99,2026-08-04T03:30:00,True,normal
agent_009,merchant_h,723.01,2026-08-06T03:01:00,True,normal
agent_007,merchant_e,903.87,2026-08-02T13:28:00,True,normal
agent_007,merchant_i,1234.09,2026-08-07T20:30:00,True,normal
agent_002,merchant_g,2496.58,2026-08-02T01:12:00,True,normal
agent_010,merchant_i,423.42,2026-08-01T03:51:00,True,normal
agent_017,merchant_c,2890.18,2026-08-02T02:00:00,True,normal
agent_018,merchant_b,2299.69,2026-08-05T04:22:00,True,normal
agent_011,merchant_g,870.86,2026-08-04T20:09:00,True,normal
agent_018,merchant_c,1893.82,2026-08-04T02:56:00,True,normal
agent_002,merchant_i,2980.78,2026-08-02T14:15:00,True,normal
agent_009,merchant_f,2376.13,2026-08-01T04:26:00,True,normal
agent_004,merchant_g,1787.17,2026-08-03T18:26:00,True,normal
agent_019,merchant_h,416.84,2026-08-04T06:48:00,True,normal
agent_016,merchant_g,1041.58,2026-08-01T07:55:00,True,normal
agent_004,merchant_e,368.89,2026-08-02T20:43:00,True,normal
agent_003,merchant_i,338.83,2026-08-06T01:00:00,True,normal
agent_016,merchant_c,236.15,2026-08-03T01:46:00,True,normal
agent_015,merchant_c,68212.33,2026-08-03T23:55:00,True,amount_spike
agent_005,merchant_h,854.87,2026-08-06T17:41:00,True,normal
agent_008,merchant_j,890.54,2026-08-06T01:17:00,True,normal
agent_019,merchant_a,79959.73,2026-08-03T13:35:00,True,amount_spike
agent_004,merchant_d,568.87,2026-08-05T20:05:00,True,normal
agent_008,merchant_j,2847.21,2026-08-01T08:37:00,True,normal
agent_020,merchant_e,146.29,2026-08-06T08:19:00,True,normal
agent_010,merchant_j,1283.5,2026-08-05T08:53:00,True,normal
agent_003,merchant_h,1882.42,2026-08-01T02:32:00,True,normal
agent_019,merchant_e,187.36,2026-08-06T09:50:00,True,normal
agent_018,merchant_c,1195.84,2026-08-07T00:43:00,True,normal
agent_002,merchant_b,85861.21,2026-08-01T05:59:00,True,amount_spike
agent_010,merchant_b,292.01,2026-08-03T19:17:00,True,normal
agent_009,merchant_d,2629.73,2026-08-06T06:19:00,True,normal
agent_011,merchant_h,411.44,2026-08-03T18:00:00,True,normal
agent_019,merchant_g,1508.41,2026-08-03T05:05:00,True,normal
agent_014,merchant_h,2672.54,2026-08-01T08:16:00,True,normal
agent_016,merchant_f,1564.05,2026-08-06T02:24:00,True,normal
agent_007,merchant_i,690.2,2026-08-07T16:26:00,True,normal
agent_005,merchant_a,961.35,2026-08-02T02:31:00,True,normal
agent_011,merchant_i,325.69,2026-08-02T10:53:00,True,normal
agent_002,merchant_d,939.19,2026-08-01T02:05:00,True,normal
agent_013,merchant_c,1513.8,2026-08-04T20:34:00,True,normal
agent_011,merchant_f,2863.1,2026-08-03T21:36:00,True,normal
agent_015,merchant_b,2694.95,2026-08-03T11:19:00,True,normal
agent_009,merchant_h,2941.72,2026-08-05T17:27:00,True,normal
agent_002,merchant_e,276.36,2026-08-05T04:41:00,True,normal
agent_002,merchant_b,29479.6,2026-08-06T02:48:00,True,odd_hour
agent_014,merchant_d,2600.59,2026-08-02T18:12:00,True,normal
agent_016,merchant_d,1011.36,2026-08-07T13:15:00,True,normal
agent_008,merchant_i,2508.39,2026-08-06T16:36:00,True,normal
agent_015,merchant_g,1907.79,2026-08-03T15:18:00,True,normal
agent_019,merchant_h,1462.21,2026-08-04T05:38:00,True,normal
agent_008,merchant_d,304.33,2026-08-01T15:48:00,True,normal
agent_013,merchant_b,2064.05,2026-08-05T06:34:00,True,normal
agent_007,merchant_e,1002.45,2026-08-06T15:05:00,True,normal
agent_010,merchant_j,2415.7,2026-08-03T14:50:00,True,normal
agent_012,merchant_c,1179.03,2026-08-04T09:42:00,True,normal
agent_008,merchant_f,993.14,2026-08-04T02:11:00,True,normal
agent_015,merchant_c,335.59,2026-08-03T19:41:00,True,normal
agent_018,merchant_a,390.26,2026-08-04T18:25:00,True,normal
agent_014,merchant_b,2249.71,2026-08-06T23:39:00,True,normal
